date,port,avg_wait_hours,max_wait_hours,port_congestion_index,route_observations,source,source_type
2021-01-01,Chennai Port,16.025714285714287,23.65,0.0,7,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-16,Visakhapatnam Port (Vizag),50.86333333333334,67.62,0.6695592736403048,6,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-17,Chennai Port,33.68714285714286,39.39,0.3009556281993031,7,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-17,Kamarajar Port (Ennore),47.67666666666667,51.12,0.6011729250045637,3,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-17,Kolkata / Haldia Dock Complex (HDC),51.55166666666667,68.25,0.6843310110809748,6,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-17,Paradip Port,55.7275,68.92,0.7739450259904149,4,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-17,V.O. Chidambaranar Port (Tuticorin / VOC Port),32.870000000000005,43.1,0.2834196188958166,4,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-17,Visakhapatnam Port (Vizag),56.415,90.0,0.7886988799717136,6,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-18,Chennai Port,34.08,39.43,0.3093864019029023,7,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-18,Kamarajar Port (Ennore),52.03333333333333,54.05,0.6946676505975694,3,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-18,Kolkata / Haldia Dock Complex (HDC),54.20333333333334,69.0,0.74123617880036,6,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-18,Paradip Port,55.582499999999996,68.83,0.7708333040598135,4,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-18,V.O. Chidambaranar Port (Tuticorin / VOC Port),33.7275,40.76,0.30182169858885455,4,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-18,Visakhapatnam Port (Vizag),56.19833333333333,76.36,0.7840491805351831,6,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-19,Chennai Port,32.519999999999996,37.55,0.2759085659598825,7,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-19,Kamarajar Port (Ennore),47.00666666666667,52.64,0.5867946236700615,3,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-19,Kolkata / Haldia Dock Complex (HDC),50.14833333333333,58.95,0.6542152654997541,6,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-19,Paradip Port,56.879999999999995,66.08,0.7986778503008828,4,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-19,V.O. Chidambaranar Port (Tuticorin / VOC Port),33.83,38.57,0.3040213640915209,4,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-19,Visakhapatnam Port (Vizag),53.595,74.22,0.7281812534593317,6,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-20,Chennai Port,34.41857142857143,37.22,0.31665219596745886,7,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-20,Kamarajar Port (Ennore),50.56666666666666,51.87,0.6631927621041321,3,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-20,Kolkata / Haldia Dock Complex (HDC),48.605,57.79,0.6210950987441597,6,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-20,Paradip Port,54.3725,66.52,0.7448665210527278,4,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-20,V.O. Chidambaranar Port (Tuticorin / VOC Port),32.2325,34.46,0.26973877247679406,4,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-20,Visakhapatnam Port (Vizag),51.62166666666667,74.24,0.6858332216681616,6,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-21,Chennai Port,32.92142857142857,39.32,0.2845232838170149,7,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-21,Kamarajar Port (Ennore),48.5,50.26,0.6188417828633795,3,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-21,Kolkata / Haldia Dock Complex (HDC),50.27166666666667,57.22,0.6568620174867021,6,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-21,Paradip Port,52.2775,70.87,0.699907504193352,4,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-21,V.O. Chidambaranar Port (Tuticorin / VOC Port),31.085,34.05,0.24511324892255357,4,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-21,Visakhapatnam Port (Vizag),47.915,71.89,0.6062875943847471,6,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-22,Chennai Port,32.96142857142857,41.94,0.28538168986683593,7,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-22,Kamarajar Port (Ennore),48.43666666666667,52.42,0.6174826399511629,3,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-22,Kolkata / Haldia Dock Complex (HDC),50.30833333333334,54.29,0.6576488896990382,6,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-22,Paradip Port,56.025000000000006,74.06,0.7803294209859587,4,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-22,V.O. Chidambaranar Port (Tuticorin / VOC Port),33.542500000000004,36.63,0.2978515706084325,4,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-22,Visakhapatnam Port (Vizag),50.01166666666666,64.48,0.6512823781628655,6,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-23,Chennai Port,32.76571428571429,41.2,0.2811816316944975,7,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-23,Kamarajar Port (Ennore),49.60999999999999,53.51,0.6426625507459126,3,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-23,Kolkata / Haldia Dock Complex (HDC),52.31,55.19,0.7006049591088316,6,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-23,Paradip Port,53.7325,67.43,0.7311320242555915,4,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-23,V.O. Chidambaranar Port (Tuticorin / VOC Port),32.3575,33.19,0.2724212913824847,4,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-23,Visakhapatnam Port (Vizag),49.330000000000005,57.4,0.6366537083971658,6,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-24,Chennai Port,33.51285714285714,42.96,0.2972154304107972,7,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-24,Kamarajar Port (Ennore),49.14666666666667,51.75,0.6327193473354861,3,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-24,Kolkata / Haldia Dock Complex (HDC),52.754999999999995,56.62,0.7101547264130902,6,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-24,Paradip Port,63.9725,74.64,0.9508839730097721,4,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-24,V.O. Chidambaranar Port (Tuticorin / VOC Port),32.635,36.17,0.278376483353118,4,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-24,Visakhapatnam Port (Vizag),49.449999999999996,59.28,0.6392289265466287,6,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-25,Chennai Port,32.58714285714286,43.24,0.27734946182922504,7,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-25,Kamarajar Port (Ennore),45.723333333333336,49.37,0.5592540962383039,3,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-25,Kolkata / Haldia Dock Complex (HDC),52.68833333333333,59.4,0.7087240496633886,6,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-25,Paradip Port,60.0025,70.86,0.8656871725650361,4,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-25,V.O. Chidambaranar Port (Tuticorin / VOC Port),39.505,58.38,0.425807722409878,4,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-25,Visakhapatnam Port (Vizag),54.843333333333334,76.36,0.754970675597496,6,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-26,Chennai Port,32.66428571428572,37.7,0.27900495921102275,7,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-26,Kamarajar Port (Ennore),47.51666666666667,55.44,0.5977393008052796,3,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-26,Kolkata / Haldia Dock Complex (HDC),49.47833333333333,58.85,0.6398369641652519,6,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-26,Paradip Port,63.39,72.14,0.9383834349092537,4,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-26,V.O. Chidambaranar Port (Tuticorin / VOC Port),36.7675,50.82,0.367060558375252,4,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-26,Visakhapatnam Port (Vizag),54.61000000000001,72.95,0.7499633069735404,6,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-27,Chennai Port,33.395714285714284,43.72,0.29470152697917845,7,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-27,Kamarajar Port (Ennore),44.24,49.57,0.5274215385574411,3,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-27,Kolkata / Haldia Dock Complex (HDC),51.446666666666665,59.96,0.6820776952001946,6,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-27,Paradip Port,62.905,73.45,0.9279752615551738,4,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-27,V.O. Chidambaranar Port (Tuticorin / VOC Port),34.97,47.88,0.32848593651141994,4,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-27,Visakhapatnam Port (Vizag),55.0,68.9,0.758332765959295,6,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-28,Chennai Port,33.54142857142857,44.99,0.2978285775892407,7,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-28,Kamarajar Port (Ennore),46.53666666666667,53.57,0.5767083525846646,3,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-28,Kolkata / Haldia Dock Complex (HDC),55.165,61.72,0.7618736909148068,6,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-28,Paradip Port,62.6575,74.18,0.9226638741219062,4,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-28,V.O. Chidambaranar Port (Tuticorin / VOC Port),34.1375,44.28,0.3106203605995201,4,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-28,Visakhapatnam Port (Vizag),54.300000000000004,72.22,0.7433106600874274,6,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-29,Chennai Port,33.26428571428571,42.37,0.2918810499583379,7,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-29,Kamarajar Port (Ennore),42.443333333333335,48.51,0.48886480015298034,3,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-29,Kolkata / Haldia Dock Complex (HDC),58.93833333333333,68.88,0.8428499949479228,6,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-29,Paradip Port,59.6475,69.7,0.8580688188728748,4,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-29,V.O. Chidambaranar Port (Tuticorin / VOC Port),37.8025,47.2,0.3892718149143709,4,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-29,Visakhapatnam Port (Vizag),54.59166666666667,69.37,0.7495698708673721,6,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-30,Chennai Port,33.472857142857144,48.8,0.29635702436097616,7,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-30,Kamarajar Port (Ennore),38.93,45.34,0.4134681354437008,3,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-30,Kolkata / Haldia Dock Complex (HDC),60.99333333333334,84.62,0.8869506057574778,6,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-30,Paradip Port,61.712500000000006,79.43,0.9023840311948849,4,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-30,V.O. Chidambaranar Port (Tuticorin / VOC Port),34.1575,41.41,0.31104956362443054,4,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-30,Visakhapatnam Port (Vizag),48.85833333333333,63.8,0.626531670393026,6,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-31,Chennai Port,30.981428571428573,43.26,0.24289059040069558,7,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-31,Kamarajar Port (Ennore),42.71,47.36,0.4945875071517871,3,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-31,Kolkata / Haldia Dock Complex (HDC),59.836666666666666,78.57,0.8621283641501533,6,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-31,Paradip Port,60.7825,67.39,0.882426090536546,4,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-31,V.O. Chidambaranar Port (Tuticorin / VOC Port),33.3125,41.45,0.2929157358219615,4,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2021-12-31,Visakhapatnam Port (Vizag),52.083333333333336,69.61,0.695740658159846,6,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2022-01-01,Chennai Port,30.677142857142858,38.68,0.23636057295027138,7,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2022-01-01,Kamarajar Port (Ennore),38.413333333333334,45.15,0.40238039063351266,3,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2022-01-01,Kolkata / Haldia Dock Complex (HDC),55.421666666666674,73.34,0.7673817964011586,6,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2022-01-01,Paradip Port,53.7725,65.64,0.7319904303054127,4,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2022-01-01,V.O. Chidambaranar Port (Tuticorin / VOC Port),33.905,41.26,0.3056308754349354,4,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2022-01-01,Visakhapatnam Port (Vizag),47.225,61.11,0.5914800900253346,6,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2022-01-02,Chennai Port,30.021428571428572,40.56,0.22228884520499112,7,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2022-01-02,Kamarajar Port (Ennore),32.47666666666667,37.42,0.2749786260725765,3,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2022-01-02,Kolkata / Haldia Dock Complex (HDC),52.443333333333335,60.27,0.7034663126082351,6,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2022-01-02,Paradip Port,48.7875,61.17,0.6250115763464682,4,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2022-01-02,V.O. Chidambaranar Port (Tuticorin / VOC Port),27.8125,31.58,0.17488490397157147,4,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2022-01-02,Visakhapatnam Port (Vizag),47.85833333333333,56.86,0.6050715191475006,6,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2022-01-03,Chennai Port,28.915714285714284,36.26,0.19856004939922434,7,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2022-01-03,Kamarajar Port (Ennore),31.23,33.79,0.24822497085315476,3,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2022-01-03,Kolkata / Haldia Dock Complex (HDC),49.6,58.11,0.6424479492334576,6,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2022-01-03,Paradip Port,48.295,56.66,0.6144424518580469,4,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2022-01-03,V.O. Chidambaranar Port (Tuticorin / VOC Port),24.7425,28.64,0.10900223964780827,4,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2022-01-03,Visakhapatnam Port (Vizag),43.423333333333325,55.73,0.5098957483735951,6,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2022-01-04,Chennai Port,27.33857142857143,32.38,0.16471432514913853,7,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2022-01-04,Kamarajar Port (Ennore),30.03333333333333,33.57,0.22254432319600922,3,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2022-01-04,Kolkata / Haldia Dock Complex (HDC),49.15833333333333,59.68,0.6329697157666838,6,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2022-01-04,Paradip Port,47.005,61.77,0.586758856751319,4,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2022-01-04,V.O. Chidambaranar Port (Tuticorin / VOC Port),25.0875,28.74,0.11640599182751453,4,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2022-01-04,Visakhapatnam Port (Vizag),43.94,56.17,0.5209834931837833,6,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2022-01-05,Chennai Port,28.900000000000002,35.93,0.19822281845108045,7,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2022-01-05,Kamarajar Port (Ennore),28.343333333333334,31.89,0.18627666759107123,3,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2022-01-05,Kolkata / Haldia Dock Complex (HDC),46.47,54.89,0.5752776758349628,6,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2022-01-05,Paradip Port,47.0775,63.42,0.5883147177166196,4,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2022-01-05,V.O. Chidambaranar Port (Tuticorin / VOC Port),22.285,24.31,0.05626391796192944,4,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2022-01-05,Visakhapatnam Port (Vizag),45.64666666666667,53.86,0.5576088179761469,6,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2022-01-06,Chennai Port,28.457142857142856,35.36,0.1887190371852048,7,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2022-01-06,Kamarajar Port (Ennore),32.70333333333333,38.52,0.27984292702156227,3,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2022-01-06,Kolkata / Haldia Dock Complex (HDC),47.074999999999996,52.43,0.5882610673385057,6,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2022-01-06,Paradip Port,47.5625,49.47,0.5987228910706994,4,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2022-01-06,V.O. Chidambaranar Port (Tuticorin / VOC Port),20.95,24.78,0.027614616049152926,4,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2022-01-06,Visakhapatnam Port (Vizag),42.51,50.38,0.49029547690268194,6,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2022-01-07,Chennai Port,28.414285714285715,33.02,0.18779931641753947,7,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2022-01-07,Kamarajar Port (Ennore),34.00333333333334,38.13,0.30774112364074546,3,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2022-01-07,Kolkata / Haldia Dock Complex (HDC),49.85,67.83,0.6478129870448389,6,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2022-01-07,Paradip Port,51.9775,56.65,0.6934694588196945,4,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2022-01-07,V.O. Chidambaranar Port (Tuticorin / VOC Port),22.9125,32.18,0.0697301628684967,4,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2022-01-07,Visakhapatnam Port (Vizag),38.73666666666667,47.22,0.40931917286956604,6,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2022-01-08,Chennai Port,28.63714285714286,32.94,0.19258186440939945,7,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2022-01-08,Kamarajar Port (Ennore),35.35666666666666,36.79,0.3367838616596897,3,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2022-01-08,Kolkata / Haldia Dock Complex (HDC),48.225,62.59,0.6129402412708601,6,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2022-01-08,Paradip Port,52.8175,61.38,0.7114959858659359,4,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2022-01-08,V.O. Chidambaranar Port (Tuticorin / VOC Port),22.7975,27.97,0.06726224547526123,4,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2022-01-08,Visakhapatnam Port (Vizag),48.85166666666667,73.56,0.626388602718056,6,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2022-01-09,Chennai Port,31.53857142857143,51.81,0.2548469603803455,7,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2022-01-09,Kamarajar Port (Ennore),37.733333333333334,41.67,0.38778748778655536,3,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2022-01-09,Kolkata / Haldia Dock Complex (HDC),46.76333333333333,57.09,0.5815726535336502,6,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2022-01-09,Paradip Port,46.6525,52.91,0.5791941534372713,4,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2022-01-09,V.O. Chidambaranar Port (Tuticorin / VOC Port),22.9675,27.48,0.0709104711870006,4,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2022-01-09,Visakhapatnam Port (Vizag),47.62833333333333,74.98,0.6001356843610298,6,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2022-01-10,Chennai Port,29.51142857142857,43.94,0.2113441680697731,7,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2022-01-10,Kamarajar Port (Ennore),34.64,35.65,0.3214040866003966,3,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
2022-01-10,Kolkata / Haldia Dock Complex (HDC),55.71,86.05,0.7735694733436183,6,DERIVED: historical freight dataset dest_port_wait_hours; daily route-aggregated congestion proxy,DERIVED_PROXY
